isbn13,isbn10,aladin_item_id,title,author,publisher,pub_date,category_id,category_name,price_standard,price_sales,cover_url,description,active,discontinue_mode,discontinue_reason,discontinue_at,discontinue_by,reactivated_at,expected_soldout_at,source,created_at,updated_at
9798366752541,,,In saepe ut alias.,안서연,(유) 가온,2019-08-23,101,국내도서>소설/시/희곡>한국소설,32000,26887,https://example.com/covers/9798366752541.jpg,Error nobis unde ex iste odit minima.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9791476797648,,,Quae.,김민석,유한회사 코리아솔루션,2022-06-17,104,국내도서>소설/시/희곡>한국소설,15500,13280,https://example.com/covers/9791476797648.jpg,Accusamus excepturi eos perferendis deserunt nostrum odit illo incidunt.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9794036900342,,,Assumenda pariatur delectus consequuntur.,김상훈,유한회사 미래에이아이,2023-01-31,103,국내도서>소설/시/희곡>한국소설,15500,12725,https://example.com/covers/9794036900342.jpg,Nesciunt nemo ea facere dolores pariatur iure cum placeat unde suscipit.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9796838851600,,,Porro odit velit facilis.,성영수,(유) 씨앤씨하나출판,2025-06-16,103,국내도서>아동>어린이,22500,19705,https://example.com/covers/9796838851600.jpg,Reiciendis repudiandae quis perspiciatis nisi ratione minima minus facere totam beatae repudiandae temporibus dicta modi.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9794160529754,,,Itaque.,박정순,유한회사 고려,2023-08-08,104,국내도서>아동>어린이,11500,10028,https://example.com/covers/9794160529754.jpg,Ipsum animi consequatur impedit natus nam perferendis est accusantium ducimus a dolor asperiores incidunt praesentium.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9795352181880,,,Voluptatibus vel architecto ut adipisci.,황정훈,유한회사 스타,2018-03-04,106,국내도서>경제경영>경영전략,15000,12760,https://example.com/covers/9795352181880.jpg,Ipsum totam fugiat aspernatur vitae soluta consequatur similique blanditiis voluptatibus hic consectetur.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9799212779972,,,Rerum quidem voluptatem iure quaerat.,이상현,(유) 나루미래뷰티,2022-09-15,106,국내도서>인문학>철학,30500,25608,https://example.com/covers/9799212779972.jpg,Adipisci optio nostrum vel suscipit dolores architecto nisi.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9794490581477,,,Nisi praesentium.,서승민,주식회사 겨레랩스,2022-03-12,103,국내도서>소설/시/희곡>한국소설,23000,20787,https://example.com/covers/9794490581477.jpg,Voluptatibus doloremque totam nemo neque quo repellendus dolores soluta voluptates maxime impedit eius nam.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9796798079359,,,Sunt tenetur numquam incidunt libero voluptas velit perferendis.,이영자,(유) 시너지보안,2024-08-21,101,국내도서>과학>자연과학,28000,23336,https://example.com/covers/9796798079359.jpg,Labore sed error provident rem totam natus voluptas nam consequatur doloribus dignissimos officia ullam sed.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9792037788921,,,Modi repudiandae.,이예준,(주) 다올상사,2021-12-26,104,국내도서>인문학>철학,20500,18619,https://example.com/covers/9792037788921.jpg,Distinctio tenetur esse tenetur distinctio deleniti qui quia quidem totam possimus provident id dolores.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9791518644923,,,Quod fugit modi facere ea maiores.,김현우,(유) 라온스타에너지,2018-11-20,102,국내도서>인문학>철학,19500,16776,https://example.com/covers/9791518644923.jpg,Aliquid sint qui accusamus mollitia nesciunt quam eos deserunt dolorem necessitatibus doloribus mollitia.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9792914865288,,,Ducimus reprehenderit vitae odit laudantium.,안민준,유한회사 넥스트,2020-08-17,103,국내도서>소설/시/희곡>한국소설,11500,9972,https://example.com/covers/9792914865288.jpg,Voluptatibus vero minima saepe asperiores repellendus aliquid ab consequuntur occaecati architecto corrupti dolor iste aperiam.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9797332214182,,,Totam omnis accusamus minus illum accusantium quam modi.,박정식,주식회사 국민국민플랫폼,2025-11-27,106,국내도서>인문학>철학,33500,31286,https://example.com/covers/9797332214182.jpg,Dolores nulla dolorum explicabo recusandae aspernatur vero itaque doloribus.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9792229270654,,,Error repudiandae aspernatur voluptatibus.,김영순,유한회사 겨레첨단개발,2019-06-26,103,국내도서>자기계발,30500,28117,https://example.com/covers/9792229270654.jpg,Assumenda sapiente officia ex voluptate voluptate tempora ullam dolorem.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9797359774683,,,Labore aliquid asperiores.,배윤서,주식회사 보람개발공사,2017-03-03,102,국내도서>아동>어린이,25500,21368,https://example.com/covers/9797359774683.jpg,Nesciunt quibusdam quae id aspernatur cum dolores rerum harum tempore.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9795818141243,,,Fugit qui ratione.,김지아,(주) 국민아름센터,2017-01-04,104,국내도서>소설/시/희곡>한국소설,23000,21689,https://example.com/covers/9795818141243.jpg,Excepturi quisquam veritatis id quo adipisci earum voluptatibus.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9790606853612,,,Dolorem mollitia.,김영환,(주) 중앙발해소프트,2022-10-03,101,국내도서>자기계발,20500,18542,https://example.com/covers/9790606853612.jpg,Aspernatur culpa quae odio qui et autem a.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9797277901048,,,Ipsam quis aut assumenda inventore.,박미숙,(유) 인포기획,2018-03-05,105,국내도서>아동>어린이,15500,13562,https://example.com/covers/9797277901048.jpg,Nisi eveniet harum eos harum assumenda temporibus temporibus voluptatem nemo cumque fugit consequuntur error laudantium aperiam.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9790369711792,,,Eius error quos facere velit quam.,강영길,(유) 가람은행,2019-11-18,102,국내도서>자기계발,26000,21805,https://example.com/covers/9790369711792.jpg,Sapiente fugit similique ipsam inventore reprehenderit officiis nisi error nobis possimus laboriosam.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9793962185182,,,Vitae voluptas eos possimus.,최상호,(유) 신라스타네트웍스,2020-02-12,101,국내도서>과학>자연과학,26000,24271,https://example.com/covers/9793962185182.jpg,Dicta voluptatum debitis quisquam ad quas velit distinctio reiciendis rerum architecto sed recusandae perferendis consequuntur.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9795405153192,,,Doloribus omnis.,안명자,유한회사 조선,2025-10-31,103,국내도서>아동>어린이,32500,28080,https://example.com/covers/9795405153192.jpg,Modi unde sit in alias voluptas praesentium repellat nisi totam autem dolorum optio.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9797722170432,,,Tenetur.,최은주,유한회사 브레인,2022-10-16,103,국내도서>아동>어린이,10000,8717,https://example.com/covers/9797722170432.jpg,Autem atque dolore quia nam porro dolore fugiat iure perspiciatis porro corrupti voluptatum.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9793450541568,,,Autem impedit vitae blanditiis velit consequuntur.,박상철,(유) 원더국민정보통신,2021-12-29,103,국내도서>경제경영>경영전략,37000,32726,https://example.com/covers/9793450541568.jpg,Eum error repellat beatae sed officia perspiciatis cum voluptates doloribus cupiditate cum nam vero.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9798416169282,,,Necessitatibus.,김은지,(주) 한빛중앙뷰티,2025-06-07,103,국내도서>자기계발,18000,15451,https://example.com/covers/9798416169282.jpg,Nihil harum provident dignissimos quibusdam repellat aperiam aut sit deleniti eveniet itaque ea similique.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9792757059646,,,Vitae et.,이민석,유한회사 중앙넥스트신문,2018-10-20,106,국내도서>과학>자연과학,29000,25149,https://example.com/covers/9792757059646.jpg,Nihil perferendis est dolores blanditiis fuga consequuntur harum nisi nemo in laborum modi ullam ut cupiditate.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9790297021352,,,Laudantium consequuntur et iste.,이건우,주식회사 시너지테크,2025-12-19,105,국내도서>경제경영>경영전략,20500,18619,https://example.com/covers/9790297021352.jpg,Illum laudantium quae ipsam cumque natus recusandae dolore adipisci dolore enim quos natus quo.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9791928565436,,,Mollitia beatae beatae.,류아름,유한회사 이노상사,2020-09-24,105,국내도서>과학>자연과학,12500,11734,https://example.com/covers/9791928565436.jpg,Aut rerum quibusdam error voluptatum ipsum expedita repellendus ipsa voluptatibus quod dolores repellat.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9797394731214,,,Porro similique nostrum incidunt nulla quos.,송은경,(유) 종합,2025-05-06,106,국내도서>인문학>철학,23000,20856,https://example.com/covers/9797394731214.jpg,Cumque voluptatem eos nemo veritatis maiores tempore repellendus consequatur quibusdam illum animi eius omnis praesentium.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9794422583135,,,Dolorum quae.,권정숙,주식회사 제나첨단시스템,2017-06-19,104,국내도서>소설/시/희곡>한국소설,34000,29475,https://example.com/covers/9794422583135.jpg,Impedit iste odio sunt at maiores eius vel fuga veniam eveniet a quo quasi quasi itaque.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9798291146781,,,Sed recusandae id voluptas repudiandae libero.,이영철,유한회사 브레인금고,2025-07-02,102,국내도서>인문학>철학,22000,19877,https://example.com/covers/9798291146781.jpg,Aut quos itaque commodi similique ipsam a.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9795289226807,,,Dicta porro consequatur officiis culpa ut.,윤상훈,주식회사 겨레신라신문,2024-08-12,103,국내도서>경제경영>경영전략,35500,29857,https://example.com/covers/9795289226807.jpg,Inventore at atque distinctio aspernatur nisi maxime ipsum ab exercitationem.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9798414384243,,,Nisi.,박서윤,(주) 국민에너지,2020-09-10,106,국내도서>경제경영>경영전략,28500,25562,https://example.com/covers/9798414384243.jpg,Sunt consequatur quo quidem consequatur voluptatibus consequuntur minus ab officiis ipsam quam.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9799959001091,,,Quibusdam ullam nulla ipsam.,배민수,유한회사 비전전자,2017-09-23,105,국내도서>과학>자연과학,17000,15306,https://example.com/covers/9799959001091.jpg,Ratione dolorum officia dolorum nobis quam eligendi velit ad sed soluta dignissimos.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9798447364717,,,Magni quibusdam eos amet.,곽예진,주식회사 월드기술,2021-05-26,104,국내도서>과학>자연과학,31000,27291,https://example.com/covers/9798447364717.jpg,Suscipit accusamus facere et harum saepe in molestias cupiditate iusto voluptates asperiores nesciunt accusamus dolor.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9795562588158,,,Nam.,강예진,유한회사 하나신라기획,2023-05-01,104,국내도서>경제경영>경영전략,16500,13832,https://example.com/covers/9795562588158.jpg,Modi corrupti assumenda aspernatur ullam voluptate culpa eveniet nesciunt quis officiis officia est ipsa veritatis.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9799632595329,,,Animi assumenda ipsa iste.,이지아,주식회사 글로벌,2020-09-26,103,국내도서>과학>자연과학,24500,20163,https://example.com/covers/9799632595329.jpg,Provident praesentium cum veritatis minima quos quam.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9793395004791,,,Fuga quibusdam sit quasi.,배성진,(유) 유니온고구려솔루션,2023-02-15,105,국내도서>소설/시/희곡>한국소설,37000,34414,https://example.com/covers/9793395004791.jpg,Occaecati libero magni animi similique cumque culpa quo tempora perferendis beatae qui a similique accusamus.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9795650609833,,,Iusto fugit.,남준호,유한회사 마루,2025-07-03,104,국내도서>아동>어린이,20500,18010,https://example.com/covers/9795650609833.jpg,Dolorum totam eum repudiandae nemo blanditiis perferendis amet dolore maiores aliquid id.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9799912165587,,,Sint quo est.,박성호,(유) 한빛중앙소프트,2019-07-29,105,국내도서>과학>자연과학,20500,18142,https://example.com/covers/9799912165587.jpg,Fuga voluptas voluptatum quod quasi molestias recusandae corrupti ut ad molestiae odio possimus ab.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9795787298252,,,A omnis sed.,김옥자,유한회사 월드금고,2021-12-03,105,국내도서>자기계발,28500,26491,https://example.com/covers/9795787298252.jpg,Quae at ullam tempore maxime praesentium fuga voluptate assumenda.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9798879470550,,,Magnam odio hic.,김정숙,주식회사 발해솔루션,2019-10-14,103,국내도서>자기계발,30500,28467,https://example.com/covers/9798879470550.jpg,Unde hic rerum eveniet iste doloremque velit consequatur quo autem autem ipsum.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9794993097284,,,Illo modi vitae dignissimos est.,김민재,(유) 한가람,2024-09-02,106,국내도서>경제경영>경영전략,29000,23899,https://example.com/covers/9794993097284.jpg,Aliquam saepe eveniet at dolorum explicabo maiores perspiciatis ea voluptatibus adipisci illo iste quibusdam dolorum iure.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9797562636891,,,Commodi aperiam.,김서연,(유) 푸른첨단기획,2020-07-06,102,국내도서>아동>어린이,24000,20694,https://example.com/covers/9797562636891.jpg,Nesciunt totam asperiores voluptatum deserunt officia repellat at sed repellat commodi velit amet unde inventore quam.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9795278585496,,,Adipisci placeat cupiditate.,김서준,(주) 중앙소프트,2023-03-15,105,국내도서>인문학>철학,24000,20381,https://example.com/covers/9795278585496.jpg,Libero sunt laboriosam assumenda fugit in odit reiciendis dolorum voluptatibus molestiae.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9797575844191,,,Voluptatibus quos facere.,박하은,(유) 시너지,2021-11-26,103,국내도서>경제경영>경영전략,30500,26161,https://example.com/covers/9797575844191.jpg,Debitis eum dolor tempore quod animi voluptatibus minus quisquam voluptatum voluptate.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9797473384843,,,Dolorum dolores modi recusandae.,권현정,유한회사 비전,2018-01-08,105,국내도서>경제경영>경영전략,13000,11069,https://example.com/covers/9797473384843.jpg,Debitis nihil rem possimus totam adipisci praesentium veniam natus.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9793016571206,,,Veniam saepe repellat voluptas molestiae cupiditate.,김예준,유한회사 가람에이아이,2019-01-03,104,국내도서>과학>자연과학,26500,23971,https://example.com/covers/9793016571206.jpg,Dicta consectetur quaerat ullam sapiente eum accusantium nesciunt totam quo sed similique vero fuga velit hic.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9790193802628,,,Excepturi eum voluptate.,이은주,(유) 넥스트한가람엔지니어링,2024-03-28,106,국내도서>인문학>철학,10000,9339,https://example.com/covers/9790193802628.jpg,Pariatur repellendus fugiat quasi eos debitis a praesentium nemo sed.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9791547887285,,,Adipisci nobis ullam.,김윤서,주식회사 브레인한빛기술,2017-04-05,101,국내도서>인문학>철학,23500,19766,https://example.com/covers/9791547887285.jpg,Expedita eum odio vitae reprehenderit pariatur quas excepturi accusamus distinctio.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9792054932963,,,Expedita ratione quam aliquid.,이민준,유한회사 시너지비전항공,2022-08-26,101,국내도서>과학>자연과학,35000,31745,https://example.com/covers/9792054932963.jpg,Aut laboriosam sint officiis porro cum asperiores sapiente eos eum veritatis asperiores.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9793046374549,,,Minus.,김진우,(유) 종합출판,2023-05-25,106,국내도서>인문학>철학,27500,25026,https://example.com/covers/9793046374549.jpg,Inventore officiis non ipsa amet ex voluptate.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
