isbn13,store_id,base_demand,conf_low,conf_high
9788931505238,11,0.66,0.49,0.82
9788931505238,12,0.66,0.49,0.82
9788931505238,13,0.76,0.57,0.95
9788931505238,14,0.76,0.57,0.95
9788931505238,15,4.81,3.61,6.02
9788931505238,16,4.81,3.61,6.02
9788931505290,1,0.7,0.52,0.87
9788931505290,2,0.7,0.52,0.87
9788931505290,3,0.67,0.5,0.84
9788931505290,4,0.67,0.5,0.84
9788931505290,5,0.66,0.49,0.82
9788931505290,6,0.66,0.49,0.82
9788931505290,7,0.7,0.52,0.87
9788931505290,8,0.7,0.52,0.87
9788931505290,9,0.67,0.5,0.84
9788931505290,10,0.67,0.5,0.84
9788931505290,11,0.66,0.49,0.82
9788931505290,12,0.66,0.49,0.82
9788931505290,13,0.76,0.57,0.95
9788931505290,14,0.76,0.57,0.95
9788931505290,15,4.81,3.61,6.02
9788931505290,16,4.81,3.61,6.02
9788931510911,1,0.7,0.52,0.87
9788931510911,2,0.7,0.52,0.87
9788931510911,3,0.67,0.5,0.84
9788931510911,4,0.67,0.5,0.84
9788931510911,5,0.66,0.49,0.82
9788931510911,6,0.66,0.49,0.82
9788931510911,7,0.7,0.52,0.87
9788931510911,8,0.7,0.52,0.87
9788931510911,9,0.67,0.5,0.84
9788931510911,10,0.67,0.5,0.84
9788931510911,11,0.66,0.49,0.82
9788931510911,12,0.66,0.49,0.82
9788931510911,13,0.76,0.57,0.95
9788931510911,14,0.76,0.57,0.95
9788931510911,15,4.81,3.61,6.02
9788931510911,16,4.81,3.61,6.02
9788931510928,1,0.7,0.52,0.87
9788931510928,2,0.7,0.52,0.87
9788931510928,3,0.67,0.5,0.84
9788931510928,4,0.57,0.43,0.71
9788931510928,5,0.43,0.32,0.54
9788931510928,6,0.66,0.49,0.82
9788931510928,7,0.7,0.52,0.87
9788931510928,8,0.7,0.52,0.87
9788931510928,9,0,0,0
9788931510928,10,0.67,0.5,0.84
9788931510928,11,0.66,0.49,0.82
9788931510928,12,0.66,0.49,0.82
9788931510928,13,0.76,0.57,0.95
9788931510928,14,0.76,0.57,0.95
9788931510928,15,4.48,3.36,5.61
9788931510928,16,4.14,3.11,5.18
9788931576177,1,0.7,0.52,0.87
9788931576177,2,0.7,0.52,0.87
9788931576177,3,0.67,0.5,0.84
9788931576177,4,0.67,0.5,0.84
9788931576177,5,0.66,0.49,0.82
9788931576177,6,0.43,0.32,0.54
9788931576177,7,0.7,0.52,0.87
9788931576177,8,0.7,0.52,0.87
9788931576177,9,0.67,0.5,0.84
9788931576177,10,0.67,0.5,0.84
9788931576177,11,0.66,0.49,0.82
9788931576177,12,0.66,0.49,0.82
9788931576177,13,0.76,0.57,0.95
9788931576177,14,0.76,0.57,0.95
9788931576177,15,4.58,3.44,5.73
9788931576177,16,4.81,3.61,6.02
9788932022888,1,0.7,0.52,0.87
9788932022888,2,0.7,0.52,0.87
9788932022888,3,0.67,0.5,0.84
9788932022888,4,0.67,0.5,0.84
9788932022888,5,0.66,0.49,0.82
9788932022888,6,0.66,0.49,0.82
9788932022888,7,0.7,0.52,0.87
9788932022888,8,0.7,0.52,0.87
9788932022888,9,0.67,0.5,0.84
9788932022888,10,0.67,0.5,0.84
9788932022888,11,0.66,0.49,0.82
9788932022888,12,0.66,0.49,0.82
9788932022888,13,0.76,0.57,0.95
9788932022888,14,0.76,0.57,0.95
9788932022888,15,4.81,3.61,6.02
9788932022888,16,4.81,3.61,6.02
9788932023151,1,0.7,0.52,0.87
9788932023151,2,0.7,0.52,0.87
9788932023151,3,0.67,0.5,0.84
9788932023151,4,0.67,0.5,0.84
9788932023151,5,0.66,0.49,0.82
9788932023151,6,0.66,0.49,0.82
9788932023151,7,0.7,0.52,0.87
9788932023151,8,0.7,0.52,0.87
9788932023151,9,0.67,0.5,0.84
9788932023151,10,0.67,0.5,0.84
9788932023151,11,0.66,0.49,0.82
9788932023151,12,0.66,0.49,0.82
9788932023151,13,0.76,0.57,0.95
9788932023151,14,0.76,0.57,0.95
9788932023151,15,4.81,3.61,6.02
9788932023151,16,4.81,3.61,6.02
9788932045146,1,0.7,0.52,0.87
9788932045146,2,0.7,0.52,0.87
9788932045146,3,0.67,0.5,0.84
9788932045146,4,0.67,0.5,0.84
9788932045146,5,0.66,0.49,0.82
9788932045146,6,0.66,0.49,0.82
9788932045146,7,0.7,0.52,0.87
9788932045146,8,0.7,0.52,0.87
9788932045146,9,0.67,0.5,0.84
9788932045146,10,0.67,0.5,0.84
9788932045146,11,0.66,0.49,0.82
9788932045146,12,0.66,0.49,0.82
9788932045146,13,0.76,0.57,0.95
9788932045146,14,0.76,0.57,0.95
9788932045146,15,4.81,3.61,6.02
9788932045146,16,4.81,3.61,6.02
9788932045214,1,0.7,0.52,0.87
9788932045214,2,0.7,0.52,0.87
9788932045214,3,0.67,0.5,0.84
9788932045214,4,0.67,0.5,0.84
9788932045214,5,0.66,0.49,0.82
9788932045214,6,0.66,0.49,0.82
9788932045214,7,0.7,0.52,0.87
9788932045214,8,0.7,0.52,0.87
9788932045214,9,0.67,0.5,0.84
9788932045214,10,0.67,0.5,0.84
9788932045214,11,0.66,0.49,0.82
9788932045214,12,0.66,0.49,0.82
9788932045214,13,0.76,0.57,0.95
9788932045214,14,0.76,0.57,0.95
9788932045214,15,4.81,3.61,6.02
9788932045214,16,4.81,3.61,6.02
9788932473901,1,0.7,0.52,0.87
9788932473901,2,0.7,0.52,0.87
9788932473901,3,0.67,0.5,0.84
9788932473901,4,0.67,0.5,0.84
9788932473901,5,0.66,0.49,0.82
9788932473901,6,0.66,0.49,0.82
9788932473901,7,0.7,0.52,0.87
9788932473901,8,0.7,0.52,0.87
9788932473901,9,0.67,0.5,0.84
9788932473901,10,0.67,0.5,0.84
9788932473901,11,0.66,0.49,0.82
9788932473901,12,0.66,0.49,0.82
9788932473901,13,0.76,0.57,0.95
9788932473901,14,0.76,0.57,0.95
9788932473901,15,4.81,3.61,6.02
9788932473901,16,4.81,3.61,6.02
9788932476049,1,0.7,0.52,0.87
9788932476049,2,0.7,0.52,0.87
9788932476049,3,0.67,0.5,0.84
9788932476049,4,0.67,0.5,0.84
9788932476049,5,0.66,0.49,0.82
9788932476049,6,0.66,0.49,0.82
9788932476049,7,0.7,0.52,0.87
9788932476049,8,0.7,0.52,0.87
9788932476049,9,0.67,0.5,0.84
9788932476049,10,0.67,0.5,0.84
9788932476049,11,0.14,0.11,0.18
9788932476049,12,0.66,0.49,0.82
9788932476049,13,0.76,0.57,0.95
9788932476049,14,0.76,0.57,0.95
9788932476049,15,4.81,3.61,6.02
9788932476049,16,4.3,3.22,5.37
9788932476148,1,0.7,0.52,0.87
9788932476148,2,0.7,0.52,0.87
9788932476148,3,0.67,0.5,0.84
9788932476148,4,0.67,0.5,0.84
9788932476148,5,0.66,0.49,0.82
9788932476148,6,0.66,0.49,0.82
9788932476148,7,0.7,0.52,0.87
9788932476148,8,0.7,0.52,0.87
9788932476148,9,0.67,0.5,0.84
9788932476148,10,0.67,0.5,0.84
9788932476148,11,0.66,0.49,0.82
9788932476148,12,0.66,0.49,0.82
9788932476148,13,0.76,0.57,0.95
9788932476148,14,0.76,0.57,0.95
9788932476148,15,4.81,3.61,6.02
9788932476148,16,4.81,3.61,6.02
9788932915708,1,0.7,0.52,0.87
9788932915708,2,0.7,0.52,0.87
9788932915708,3,0.67,0.5,0.84
9788932915708,4,0.14,0.11,0.18
9788932915708,5,0.66,0.49,0.82
9788932915708,6,0.66,0.49,0.82
9788932915708,7,0.7,0.52,0.87
9788932915708,8,0.7,0.52,0.87
9788932915708,9,0.67,0.5,0.84
9788932915708,10,0.67,0.5,0.84
9788932915708,11,0.66,0.49,0.82
9788932915708,12,0.66,0.49,0.82
9788932915708,13,0.76,0.57,0.95
9788932915708,14,0.76,0.57,0.95
9788932915708,15,4.29,3.22,5.36
9788932915708,16,4.81,3.61,6.02
9788932917245,1,14.88,11.16,18.6
9788932917245,2,14.94,11.21,18.68
9788932917245,3,14.37,10.78,17.96
9788932917245,4,15,11.25,18.75
9788932917245,5,14.4,10.8,18
9788932917245,6,14.31,10.73,17.89
9788932917245,7,14.73,11.05,18.41
9788932917245,8,14.98,11.24,18.73
9788932917245,9,14.43,10.82,18.04
9788932917245,10,14.49,10.87,18.11
9788932917245,11,14.66,11,18.33
9788932917245,12,14.62,10.97,18.28
9788932917245,13,14.7,11.03,18.38
9788932917245,14,14.7,11.02,18.37
9788932917245,15,102.6,76.95,128.25
9788932917245,16,102.62,76.96,128.27
9788932924984,1,0.43,0.32,0.54
9788932924984,2,0.7,0.52,0.87
9788932924984,3,0.67,0.5,0.84
9788932924984,4,0.67,0.5,0.84
9788932924984,5,0.66,0.49,0.82
9788932924984,6,0.66,0.49,0.82
9788932924984,7,0.7,0.52,0.87
9788932924984,8,0.7,0.52,0.87
9788932924984,9,0.67,0.5,0.84
9788932924984,10,0.67,0.5,0.84
9788932924984,11,0.66,0.49,0.82
9788932924984,12,0.66,0.49,0.82
9788932924984,13,0.76,0.57,0.95
9788932924984,14,0.76,0.57,0.95
9788932924984,15,4.54,3.41,5.68
9788932924984,16,4.81,3.61,6.02
9788932925349,1,0.7,0.52,0.87
9788932925349,2,0.7,0.52,0.87
9788932925349,3,0.67,0.5,0.84
9788932925349,4,0.67,0.5,0.84
9788932925349,5,0.66,0.49,0.82
9788932925349,6,0.66,0.49,0.82
9788932925349,7,0.7,0.52,0.87
9788932925349,8,0.7,0.52,0.87
9788932925349,9,0.67,0.5,0.84
9788932925349,10,0.67,0.5,0.84
9788932925349,11,0.66,0.49,0.82
9788932925349,12,0.66,0.49,0.82
9788932925349,13,0.76,0.57,0.95
9788932925349,14,0.76,0.57,0.95
9788932925349,15,4.81,3.61,6.02
9788932925349,16,4.81,3.61,6.02
9788932925653,1,0.7,0.52,0.87
9788932925653,2,0.7,0.52,0.87
9788932925653,3,0.67,0.5,0.84
9788932925653,4,0.67,0.5,0.84
9788932925653,5,0.66,0.49,0.82
9788932925653,6,0.66,0.49,0.82
9788932925653,7,0.7,0.52,0.87
9788932925653,8,0.7,0.52,0.87
9788932925653,9,0.67,0.5,0.84
9788932925653,10,0.67,0.5,0.84
9788932925653,11,0.66,0.49,0.82
9788932925653,12,0.66,0.49,0.82
9788932925653,13,0.76,0.57,0.95
9788932925653,14,0.76,0.57,0.95
9788932925653,15,4.81,3.61,6.02
9788932925653,16,4.81,3.61,6.02
9788932991849,1,0.7,0.52,0.87
9788932991849,2,0.7,0.52,0.87
9788932991849,3,0.67,0.5,0.84
9788932991849,4,0.67,0.5,0.84
9788932991849,5,0.66,0.49,0.82
9788932991849,6,0.66,0.49,0.82
9788932991849,7,0.7,0.52,0.87
9788932991849,8,0.7,0.52,0.87
9788932991849,9,0.67,0.5,0.84
9788932991849,10,0.67,0.5,0.84
9788932991849,11,0.66,0.49,0.82
9788932991849,12,0.66,0.49,0.82
9788932991849,13,0.76,0.57,0.95
9788932991849,14,0.76,0.57,0.95
9788932991849,15,4.81,3.61,6.02
9788932991849,16,4.81,3.61,6.02
9788934911388,1,0.7,0.52,0.87
9788934911388,2,0.7,0.52,0.87
9788934911388,3,0.67,0.5,0.84
9788934911388,4,0.67,0.5,0.84
9788934911388,5,0.66,0.49,0.82
9788934911388,6,0.66,0.49,0.82
9788934911388,7,0.7,0.52,0.87
9788934911388,8,0.7,0.52,0.87
9788934911388,9,0.67,0.5,0.84
9788934911388,10,0.67,0.5,0.84
9788934911388,11,0.66,0.49,0.82
9788934911388,12,0.66,0.49,0.82
9788934911388,13,0.76,0.57,0.95
9788934911388,14,0.76,0.57,0.95
9788934911388,15,4.81,3.61,6.02
9788934911388,16,4.81,3.61,6.02
9788934942467,1,0.7,0.52,0.87
9788934942467,2,0.7,0.52,0.87
9788934942467,3,0.67,0.5,0.84
9788934942467,4,0.67,0.5,0.84
9788934942467,5,0.66,0.49,0.82
9788934942467,6,0.66,0.49,0.82
9788934942467,7,0.7,0.52,0.87
9788934942467,8,0.7,0.52,0.87
9788934942467,9,0.67,0.5,0.84
9788934942467,10,0.67,0.5,0.84
9788934942467,11,0.66,0.49,0.82
9788934942467,12,0.66,0.49,0.82
9788934942467,13,0.76,0.57,0.95
9788934942467,14,0.76,0.57,0.95
9788934942467,15,4.81,3.61,6.02
9788934942467,16,4.81,3.61,6.02
9788934950967,1,0.7,0.52,0.87
9788934950967,2,0.7,0.52,0.87
9788934950967,3,0.67,0.5,0.84
9788934950967,4,0.67,0.5,0.84
9788934950967,5,0.66,0.49,0.82
9788934950967,6,0.66,0.49,0.82
9788934950967,7,0.7,0.52,0.87
9788934950967,8,0.7,0.52,0.87
9788934950967,9,0.67,0.5,0.84
9788934950967,10,0.67,0.5,0.84
9788934950967,11,0.66,0.49,0.82
9788934950967,12,0.66,0.49,0.82
9788934950967,13,0.76,0.57,0.95
9788934950967,14,0.76,0.57,0.95
9788934950967,15,4.81,3.61,6.02
9788934950967,16,4.81,3.61,6.02
9788934972464,1,0.7,0.52,0.87
9788934972464,2,0.7,0.52,0.87
9788934972464,3,0.67,0.5,0.84
9788934972464,4,0.67,0.5,0.84
9788934972464,5,0.66,0.49,0.82
9788934972464,6,0.66,0.49,0.82
9788934972464,7,0.7,0.52,0.87
9788934972464,8,0.7,0.52,0.87
9788934972464,9,0.67,0.5,0.84
9788934972464,10,0.67,0.5,0.84
9788934972464,11,0.66,0.49,0.82
9788934972464,12,0.43,0.32,0.54
9788934972464,13,0.76,0.57,0.95
9788934972464,14,0.76,0.57,0.95
9788934972464,15,4.81,3.61,6.02
9788934972464,16,4.58,3.44,5.73
9788934981213,1,0.7,0.52,0.87
9788934981213,2,0.7,0.52,0.87
9788934981213,3,0.67,0.5,0.84
9788934981213,4,0.67,0.5,0.84
9788934981213,5,0.66,0.49,0.82
9788934981213,6,0.66,0.49,0.82
9788934981213,7,0.7,0.52,0.87
9788934981213,8,0.7,0.52,0.87
9788934981213,9,0.67,0.5,0.84
9788934981213,10,0.67,0.5,0.84
9788934981213,11,0.66,0.49,0.82
9788934981213,12,0.66,0.49,0.82
9788934981213,13,0.76,0.57,0.95
9788934981213,14,0.76,0.57,0.95
9788934981213,15,4.81,3.61,6.02
9788934981213,16,4.81,3.61,6.02
9788934991328,1,0.7,0.52,0.87
9788934991328,2,0.7,0.52,0.87
9788934991328,3,0.67,0.5,0.84
9788934991328,4,0.67,0.5,0.84
9788934991328,5,0.66,0.49,0.82
9788934991328,6,0.66,0.49,0.82
9788934991328,7,0.7,0.52,0.87
9788934991328,8,0.7,0.52,0.87
9788934991328,9,0.67,0.5,0.84
9788934991328,10,0.67,0.5,0.84
9788934991328,11,0.66,0.49,0.82
9788934991328,12,0.66,0.49,0.82
9788934991328,13,0.76,0.57,0.95
9788934991328,14,0.76,0.57,0.95
9788934991328,15,4.81,3.61,6.02
9788934991328,16,4.81,3.61,6.02
9788935679188,1,0.7,0.52,0.87
9788935679188,2,0.7,0.52,0.87
9788935679188,3,0.67,0.5,0.84
9788935679188,4,0.67,0.5,0.84
9788935679188,5,0.66,0.49,0.82
9788935679188,6,0.66,0.49,0.82
9788935679188,7,0.7,0.52,0.87
9788935679188,8,0.7,0.52,0.87
9788935679188,9,0.14,0.11,0.18
9788935679188,10,0.67,0.5,0.84
9788935679188,11,0.66,0.49,0.82
9788935679188,12,0.66,0.49,0.82
9788935679188,13,0.76,0.57,0.95
9788935679188,14,0.76,0.57,0.95
9788935679188,15,4.81,3.61,6.02
9788935679188,16,4.29,3.22,5.36
9788935679232,1,0.7,0.52,0.87
9788935679232,2,0.7,0.52,0.87
9788935679232,3,0.67,0.5,0.84
9788935679232,4,0.67,0.5,0.84
9788935679232,5,0.66,0.49,0.82
9788935679232,6,0.66,0.49,0.82
9788935679232,7,0.7,0.52,0.87
9788935679232,8,0.7,0.52,0.87
9788935679232,9,0.67,0.5,0.84
9788935679232,10,0.67,0.5,0.84
9788935679232,11,0.66,0.49,0.82
9788935679232,12,0.66,0.49,0.82
9788935679232,13,0.76,0.57,0.95
9788935679232,14,0.76,0.57,0.95
9788935679232,15,4.81,3.61,6.02
9788935679232,16,4.81,3.61,6.02
9788936411725,1,0.7,0.52,0.87
9788936411725,2,0.7,0.52,0.87
9788936411725,3,0.67,0.5,0.84
9788936411725,4,0.67,0.5,0.84
9788936411725,5,0.66,0.49,0.82
9788936411725,6,0.66,0.49,0.82
9788936411725,7,0.7,0.52,0.87
9788936411725,8,0.7,0.52,0.87
9788936411725,9,0.67,0.5,0.84
9788936411725,10,0.67,0.5,0.84
9788936411725,11,0.66,0.49,0.82
9788936411725,12,0.66,0.49,0.82
9788936411725,13,0.76,0.57,0.95
9788936411725,14,0.76,0.57,0.95
9788936411725,15,4.81,3.61,6.02
9788936411725,16,4.81,3.61,6.02
9788936411732,1,0.7,0.52,0.87
9788936411732,2,0.7,0.52,0.87
9788936411732,3,0.67,0.5,0.84
9788936411732,4,0.67,0.5,0.84
9788936411732,5,0.66,0.49,0.82
9788936411732,6,0.66,0.49,0.82
9788936411732,7,0.7,0.52,0.87
9788936411732,8,0.7,0.52,0.87
9788936411732,9,0.67,0.5,0.84
9788936411732,10,0.67,0.5,0.84
9788936411732,11,0.66,0.49,0.82
9788936411732,12,0.66,0.49,0.82
9788936411732,13,0.76,0.57,0.95
9788936411732,14,0.76,0.57,0.95
9788936411732,15,4.81,3.61,6.02
9788936411732,16,4.81,3.61,6.02
9788936425357,1,0.7,0.52,0.87
9788936425357,2,0.7,0.52,0.87
9788936425357,3,0.67,0.5,0.84
9788936425357,4,0.67,0.5,0.84
9788936425357,5,0.29,0.21,0.36
9788936425357,6,0.66,0.49,0.82
9788936425357,7,0.7,0.52,0.87
9788936425357,8,0.7,0.52,0.87
9788936425357,9,0.67,0.5,0.84
9788936425357,10,0.67,0.5,0.84
9788936425357,11,0.66,0.49,0.82
9788936425357,12,0.66,0.49,0.82
9788936425357,13,0.76,0.57,0.95
9788936425357,14,0.76,0.57,0.95
9788936425357,15,4.44,3.33,5.55
9788936425357,16,4.81,3.61,6.02
9788936433871,1,0.7,0.52,0.87
9788936433871,2,0.7,0.52,0.87
9788936433871,3,0.67,0.5,0.84
9788936433871,4,0.67,0.5,0.84
9788936433871,5,0.66,0.49,0.82
9788936433871,6,0.66,0.49,0.82
9788936433871,7,0.7,0.52,0.87
9788936433871,8,0.7,0.52,0.87
9788936433871,9,0.67,0.5,0.84
9788936433871,10,0.67,0.5,0.84
9788936433871,11,0.66,0.49,0.82
9788936433871,12,0.66,0.49,0.82
9788936433871,13,0.76,0.57,0.95
9788936433871,14,0.76,0.57,0.95
9788936433871,15,4.81,3.61,6.02
9788936433871,16,4.81,3.61,6.02
9788936434120,1,0.7,0.52,0.87
9788936434120,2,0.7,0.52,0.87
9788936434120,3,0.67,0.5,0.84
9788936434120,4,0.67,0.5,0.84
9788936434120,5,0.66,0.49,0.82
9788936434120,6,0.66,0.49,0.82
9788936434120,7,0.7,0.52,0.87
9788936434120,8,0.7,0.52,0.87
9788936434120,9,0.67,0.5,0.84
9788936434120,10,0.67,0.5,0.84
9788936434120,11,0.66,0.49,0.82
9788936434120,12,0.66,0.49,0.82
9788936434120,13,0.76,0.57,0.95
9788936434120,14,0.76,0.57,0.95
9788936434120,15,4.81,3.61,6.02
9788936434120,16,4.81,3.61,6.02
9788936434595,1,0.7,0.52,0.87
9788936434595,2,0.7,0.52,0.87
9788936434595,3,0.29,0.21,0.36
9788936434595,4,0.67,0.5,0.84
9788936434595,5,0.66,0.49,0.82
9788936434595,6,0.66,0.49,0.82
9788936434595,7,0.7,0.52,0.87
9788936434595,8,0.7,0.52,0.87
9788936434595,9,0.67,0.5,0.84
9788936434595,10,0.67,0.5,0.84
9788936434595,11,0.66,0.49,0.82
9788936434595,12,0.66,0.49,0.82
9788936434595,13,0.76,0.57,0.95
9788936434595,14,0.76,0.57,0.95
9788936434595,15,4.43,3.32,5.54
9788936434595,16,4.81,3.61,6.02
9788936438029,1,14.43,10.82,18.04
9788936438029,2,13.85,10.39,17.31
9788936438029,3,14.08,10.56,17.6
9788936438029,4,13.84,10.38,17.3
9788936438029,5,12.34,9.26,15.43
9788936438029,6,13.65,10.24,17.06
9788936438029,7,14.18,10.63,17.72
9788936438029,8,14.34,10.76,17.93
9788936438029,9,13.72,10.29,17.15
9788936438029,10,12.3,9.22,15.37
9788936438029,11,13.59,10.19,16.99
9788936438029,12,13.33,10,16.67
9788936438029,13,14.36,10.77,17.96
9788936438029,14,14.22,10.66,17.77
9788936438029,15,96.55,72.42,120.69
9788936438029,16,95.68,71.76,119.59
9788936439743,1,0.7,0.52,0.87
9788936439743,2,0.7,0.52,0.87
9788936439743,3,0.67,0.5,0.84
9788936439743,4,0.67,0.5,0.84
9788936439743,5,0.66,0.49,0.82
9788936439743,6,0.66,0.49,0.82
9788936439743,7,0.7,0.52,0.87
9788936439743,8,0.7,0.52,0.87
9788936439743,9,0.67,0.5,0.84
9788936439743,10,0.67,0.5,0.84
9788936439743,11,0.66,0.49,0.82
9788936439743,12,0.66,0.49,0.82
9788936439743,13,0.76,0.57,0.95
9788936439743,14,0.76,0.57,0.95
9788936439743,15,4.81,3.61,6.02
9788936439743,16,4.81,3.61,6.02
9788936439880,1,0.7,0.52,0.87
9788936439880,2,0.7,0.52,0.87
9788936439880,3,0.67,0.5,0.84
9788936439880,4,0.67,0.5,0.84
9788936439880,5,0.66,0.49,0.82
9788936439880,6,0.66,0.49,0.82
9788936439880,7,0.7,0.52,0.87
9788936439880,8,0.7,0.52,0.87
9788936439880,9,0.67,0.5,0.84
9788936439880,10,0.67,0.5,0.84
9788936439880,11,0.66,0.49,0.82
9788936439880,12,0.66,0.49,0.82
9788936439880,13,0.76,0.57,0.95
9788936439880,14,0.76,0.57,0.95
9788936439880,15,4.81,3.61,6.02
9788936439880,16,4.81,3.61,6.02
9788936439934,1,0.7,0.52,0.87
9788936439934,2,0.7,0.52,0.87
9788936439934,3,0.67,0.5,0.84
9788936439934,4,0.67,0.5,0.84
9788936439934,5,0.66,0.49,0.82
9788936439934,6,0.66,0.49,0.82
9788936439934,7,0.7,0.52,0.87
9788936439934,8,0.7,0.52,0.87
9788936439934,9,0.67,0.5,0.84
9788936439934,10,0.67,0.5,0.84
9788936439934,11,0.66,0.49,0.82
9788936439934,12,0.66,0.49,0.82
9788936439934,13,0.76,0.57,0.95
9788936439934,14,0.76,0.57,0.95
9788936439934,15,4.81,3.61,6.02
9788936439934,16,4.81,3.61,6.02
9788936449360,1,0.7,0.52,0.87
9788936449360,2,0.7,0.52,0.87
9788936449360,3,0.67,0.5,0.84
9788936449360,4,0.67,0.5,0.84
9788936449360,5,0.66,0.49,0.82
9788936449360,6,0.66,0.49,0.82
9788936449360,7,0.7,0.52,0.87
9788936449360,8,0.7,0.52,0.87
9788936449360,9,0.67,0.5,0.84
9788936449360,10,0.67,0.5,0.84
9788936449360,11,0.66,0.49,0.82
9788936449360,12,0.14,0.11,0.18
9788936449360,13,0.76,0.57,0.95
9788936449360,14,0.76,0.57,0.95
9788936449360,15,4.81,3.61,6.02
9788936449360,16,4.3,3.22,5.37
9788936449438,1,0.7,0.52,0.87
9788936449438,2,0.7,0.52,0.87
9788936449438,3,0.67,0.5,0.84
9788936449438,4,0.67,0.5,0.84
9788936449438,5,0.66,0.49,0.82
9788936449438,6,0.66,0.49,0.82
9788936449438,7,0.7,0.52,0.87
9788936449438,8,0.7,0.52,0.87
9788936449438,9,0.67,0.5,0.84
9788936449438,10,0.67,0.5,0.84
9788936449438,11,0.66,0.49,0.82
9788936449438,12,0.66,0.49,0.82
9788936449438,13,0.76,0.57,0.95
9788936449438,14,0.76,0.57,0.95
9788936449438,15,4.81,3.61,6.02
9788936449438,16,4.81,3.61,6.02
9788936477196,1,0.7,0.52,0.87
9788936477196,2,0.7,0.52,0.87
9788936477196,3,0.67,0.5,0.84
9788936477196,4,0.67,0.5,0.84
9788936477196,5,0.66,0.49,0.82
9788936477196,6,0.66,0.49,0.82
9788936477196,7,0.14,0.11,0.18
9788936477196,8,0.7,0.52,0.87
9788936477196,9,0.67,0.5,0.84
9788936477196,10,0.67,0.5,0.84
9788936477196,11,0.66,0.49,0.82
9788936477196,12,0.66,0.49,0.82
9788936477196,13,0.76,0.57,0.95
9788936477196,14,0.76,0.57,0.95
9788936477196,15,4.81,3.61,6.02
9788936477196,16,4.26,3.19,5.32
9788936481100,1,0.7,0.52,0.87
9788936481100,2,0.7,0.52,0.87
9788936481100,3,0.67,0.5,0.84
9788936481100,4,0.67,0.5,0.84
9788936481100,5,0.66,0.49,0.82
9788936481100,6,0.66,0.49,0.82
9788936481100,7,0.7,0.52,0.87
9788936481100,8,0.7,0.52,0.87
9788936481100,9,0.67,0.5,0.84
9788936481100,10,0.67,0.5,0.84
9788936481100,11,0.66,0.49,0.82
9788936481100,12,0.66,0.49,0.82
9788936481100,13,0.76,0.57,0.95
9788936481100,14,0.76,0.57,0.95
9788936481100,15,4.81,3.61,6.02
9788936481100,16,4.81,3.61,6.02
9788936481247,1,14.32,10.74,17.9
9788936481247,2,14.04,10.53,17.55
9788936481247,3,14.16,10.62,17.7
9788936481247,4,14.16,10.62,17.7
9788936481247,5,13.4,10.05,16.75
9788936481247,6,13.98,10.49,17.48
9788936481247,7,13.72,10.29,17.15
9788936481247,8,14.1,10.58,17.63
9788936481247,9,14.04,10.53,17.56
9788936481247,10,13.87,10.4,17.33
9788936481247,11,13.04,9.78,16.3
9788936481247,12,14.22,10.67,17.78
9788936481247,13,14.52,10.89,18.15
9788936481247,14,14.35,10.76,17.93
9788936481247,15,98.58,73.93,123.22
9788936481247,16,97.34,73.01,121.68
9788936481278,1,0.7,0.52,0.87
9788936481278,2,0.7,0.52,0.87
9788936481278,3,0.67,0.5,0.84
9788936481278,4,0.67,0.5,0.84
9788936481278,5,0.66,0.49,0.82
9788936481278,6,0.66,0.49,0.82
9788936481278,7,0.7,0.52,0.87
9788936481278,8,0.7,0.52,0.87
9788936481278,9,0.67,0.5,0.84
9788936481278,10,0.67,0.5,0.84
9788936481278,11,0.66,0.49,0.82
9788936481278,12,0.66,0.49,0.82
9788936481278,13,0.76,0.57,0.95
9788936481278,14,0.76,0.57,0.95
9788936481278,15,4.81,3.61,6.02
9788936481278,16,4.81,3.61,6.02
9788936629229,1,0.43,0.32,0.54
9788936629229,2,0.7,0.52,0.87
9788936629229,3,0.67,0.5,0.84
9788936629229,4,0.67,0.5,0.84
9788936629229,5,0.66,0.49,0.82
9788936629229,6,0.66,0.49,0.82
9788936629229,7,0.7,0.52,0.87
9788936629229,8,0.7,0.52,0.87
9788936629229,9,0.67,0.5,0.84
9788936629229,10,0.67,0.5,0.84
9788936629229,11,0.66,0.49,0.82
9788936629229,12,0.66,0.49,0.82
9788936629229,13,0.76,0.57,0.95
9788936629229,14,0.76,0.57,0.95
9788936629229,15,4.54,3.41,5.68
9788936629229,16,4.81,3.61,6.02
9788936812621,1,0.7,0.52,0.87
9788936812621,2,0.7,0.52,0.87
9788936812621,3,0.67,0.5,0.84
9788936812621,4,0.67,0.5,0.84
9788936812621,5,0.66,0.49,0.82
9788936812621,6,0.66,0.49,0.82
9788936812621,7,0.7,0.52,0.87
9788936812621,8,0.7,0.52,0.87
9788936812621,9,0.67,0.5,0.84
9788936812621,10,0.67,0.5,0.84
9788936812621,11,0.66,0.49,0.82
9788936812621,12,0.66,0.49,0.82
9788936812621,13,0.76,0.57,0.95
9788936812621,14,0.76,0.57,0.95
9788936812621,15,4.81,3.61,6.02
9788936812621,16,4.81,3.61,6.02
9788937432361,1,0.7,0.52,0.87
9788937432361,2,0.7,0.52,0.87
9788937432361,3,0.67,0.5,0.84
9788937432361,4,0.67,0.5,0.84
9788937432361,5,0.14,0.11,0.18
